"elem_id","elem_codigo","elem_descripcion","elpr_precio"
1903,"030474","COPA CORTA 1/2X3/8",NULL
1904,"030475","LLAVE EXPANSIVA 10",NULL
1905,"030476","DESTORNILLADOR ESTRELLA 3/16*4",NULL
1906,"030745","COPA CORTA 1/2X5/16",NULL
1907,"030746","PUNTA PARA MULTIMETRO",NULL
1908,"030747","COMPRESOR AIRE CT250 50L/2HP",NULL
1909,"030748","JUEGO DE ACOPLES PARA COMPRESOR",NULL
1910,"030749","TELA ENCERRAMIENTO VERDE 2.10 MT",NULL
1911,"030750","TARRAJA 3/8*1/2",NULL
1912,"030751","BROCA LAMINA 1/64",NULL
1913,"030752","LLAVE BOCA MIXTA STANLEY 9PC",NULL
1914,"030753","CARRETILLA CACHACA NEGRA",NULL
1915,"030754","PALETA PLASTICA PINTURA",NULL
1916,"030755","DESTORNILLADOR PALA 1/8*3  SATA",NULL
1917,"030756","GUANTE DIELECTRICO 17000V",NULL
1918,"030757","GUANTE PROTECTOR DIELECTRICO",NULL
1919,"030758","GUANTE ANTISUDOR",NULL
1920,"030759","DESTORNILLADOR PRO 4 PZAS  MIXTO",NULL
1921,"030760","PALADRAGA CON TUBO DE 1",NULL
1922,"030761","COPA 15/16 ALTA",NULL
1923,"030762","NIVELADORA ESCALERA",NULL
1924,"030763","PINZA VOLTIAMPERIMETRICA 600V",NULL
1925,"030764","PINZA CORTA CABLE 6",NULL
1926,"030765","TAPETE DIELECTRICO CLASE 2 17000 VOL",NULL
1927,"030766","PISTOLA PINTAR GRAVEDA MOD 70",NULL
1928,"030767","LLAVE BOCA MIXTA 8MM",NULL
1929,"030768","SONDA 3/16*60 MTS",NULL
1930,"030769","EQUIPO DE PUESTA A TIERRA M.T LIAT",NULL
1931,"030770","ESLINGA SENCILLA ABSORCION DE IMPACTO",NULL
1932,"030771","LINEA DE VIDA 14 MM X 20 MTS",NULL
1933,"030772","BANDA ANCLAJE DIELECTRICO TIE OFF",NULL
1934,"030773","RESPIRADOR DE PIEZA FACIAL",NULL
1935,"030774","CARTUCHOS PARA VAPORES",NULL
1936,"030775","LLAVES BRISTOL 7 PZAS MM",NULL
1937,"030776","CAPUCHON DOBLE FAX LANILLA",NULL
1938,"030777","LLAVE BOCA MIXTA 14 MM",NULL
1939,"030778","BANDA ANCLAJE TIE OFF REG. EN REATA",NULL
1940,"030779","CINCEL STANLEY 5/8*12",NULL
1941,"030780","MARCO SEGUETA PROFESIONAL 15098",NULL
1942,"031001","CAMISA DRIL SUPERNAVAL MANGA LARGA",NULL
1943,"031002","PANTALON INDIGO 14 ONZAS",NULL
1944,"031003","CAMISETA EN LANILLA",NULL
1945,"031004","BOTAS DIELECTRICAS",NULL
1946,"031005","BOTAS DE CAUCHO AMARILLAS",NULL
1947,"031006","BOTA LISA NEGRA",NULL
1948,"031007","IMPERMEABLES",NULL
1949,"031008","SOGA NO.12",NULL
1950,"031009","SOGA NO.14",NULL
1951,"031010","MACHETA BELLOTA NO.20",NULL
1952,"031011","BOTA DIELECTRICA PODEROSA",NULL
1953,"031012","CACHUCHA EN DRILL CON LOGO",NULL
1954,"031013","CAMISETA TIPO POLO",NULL
1955,"031014","ZAPATO HIKER",NULL
1956,"031015","BOTA LLANERA VENUS",NULL
1957,"031016","BOTA DIELECTRICA P/FIBRA",NULL
1958,"031017","BOTA PVC S/MACHA ALTA",NULL
1959,"031018","BOTA PVC CAÑA ALTA  NEGRA",NULL
1960,"031019","CONJUNTO MOTO LIVIANO K-16",NULL
1961,"031020","BOTA TENIS PUNTERA ACERO",NULL
1962,"031021","PANTALON JEAN LABORAL CAMUFLADO",NULL
1963,"031022","CACHUCHA CON LOGO CON VICERA",NULL
1964,"031023","CACHUCHA SIN LOGO SIN VICERA",NULL
1965,"031024","BOTA DIELECTRICA ACTION BATA",NULL
1966,"031025","BLUSAS MANGA LARGA",NULL
1967,"031026","CHAQUETA IMPERMEABLE CON CAPUCHA",NULL
1968,"031027","PETO DELANTAL",NULL
1969,"031028","BOTA TENIS DIELECTRICA",NULL
1970,"032001","SILLA ERGONOMICA MECANICA",NULL
1971,"032002","SILLA ERGONOMICA NEUMATICA",NULL
1972,"032003","ESCRITORIOS DE MADERA",NULL
1973,"032004","MESA COMPUTADOR DE MADERA",NULL
1974,"032005","ARCHIVADOR DE MADERA 3 CAJONES",NULL
1975,"032006","MESA MECANOGRAFA DE MADERA",NULL
1976,"032007","ARCHIVADOR MADERA 4 CAJONES",NULL
1977,"032008","ESCRITORIO DE MADERA",NULL
1978,"032009","MUEBLE COMPUTADOR DE MADERA",NULL
1979,"032010","BIBLIOTECA DE MADERA",NULL
1980,"032011","ESCRITORIO DE GERENCIA DE MADERA",NULL
1981,"032012","MESA CIRCULAR DE MADERA CON 6 SILLAS",NULL
1982,"032013","MESA MAQUINA ELECTRICA",NULL
1983,"032014","SILLA EJECUTIVA GERENCIA",NULL
1984,"032015","ARCHIVADOR 4 GAVETAS L-800",NULL
1985,"032016","MUEBLE MODULAR MADERA",NULL
1986,"032017","ESCRITORIO MADERA TIPO SUBG.",NULL
1987,"032018","SILLA RECLINOMATIC",NULL
1988,"032019","MAQUINA ESCRIBIR MANUAL SMITH CORONA",NULL
1989,"032020","ESCRITORIOS DE MADERA CON SILLA",NULL
1990,"032021","MESA COMPUTADOR",NULL
1991,"032022","ARCHIVADOR MADERA 3 CAJONES",NULL
1992,"032023","MESA MECANOGRAFA MADERA",NULL
1993,"032024","AVISO EN MADERA DE LA SOCIEDAD",NULL
1994,"032025","SE¥ALIZACION EN ACRILICO",NULL
1995,"032026","GABINETES DE MADERA AEREOS CON CHAPA",NULL
1996,"032027","ESTANTE MET.2.00*0.92*0.45 CMS",NULL
1997,"032028","GABINETE MET. 1.70*0.92*0.45CMS",NULL
1998,"032029","VENTILADOR SILVER AIR",NULL
1999,"032030","SILLAS RIMAX CON BRAZOS",NULL
2000,"032031","MESA OVALADA BEIGE",NULL
2001,"032032","SILLA SIN BRAZOS BEIGE",NULL
2002,"032033","LOCKET MET.1.8*.32*.30 CMS 1 PTO",NULL
2003,"032034","ESTANTE EN ANGULO 1.1/2*3/16",NULL
2004,"032035","MUEBLE MOD.ATENCION AL PUBLICO",NULL
2005,"032036","MUEBLE MOD.SERVICIOS ADMIN.",NULL
2006,"032037","MUEBLE MOD.SISTEMAS Y CONTAB.",NULL
2007,"032038","MUEBLE MOD. INGENIERO RESIDENTE",NULL
2008,"032039","SILLA EJECUTIVA GIRATORIA 034",NULL
2009,"032040","SILLA OPERATIVA GIRATORIA 06",NULL
2010,"032041","SILLA VISITANTE 041",NULL
2011,"032042","GRECA 15 TINTOS VITRELEC",NULL
2012,"032043","ESTANTE MET. 2.00*93.40 CMS",NULL
2013,"032044","CARPA 3*3 MTS TIPO PIRAMIDAL",NULL
2014,"032045","CAMARA DIGITAL CANON SX 120",NULL
2015,"032046","ESTUCHE CANON VANGUARD",NULL
2016,"032047","ARCHIVADOR LATERAL 4*90",NULL
2017,"032048","NEVERA 8 G 235 LT CENTRALES",NULL
2018,"032049","VENTILADOR HOME ELEMENT",NULL
2019,"032050","SILLA EJECUTIVA CON ESPALDAR FIJO",NULL
2020,"032051","VENTILADOR DE PISO SANKEY",NULL
2021,"032052","MUEBLE MODULAR GERENCIA",NULL
2022,"032053","PUERTA CORREDERA DE 1.18*2 MT DE ALTO",NULL
2023,"032054","ESTANTES DE 90 CMS * 2 MTS DE ALTO",NULL
2024,"032055","ESTANTES DE 1 MT * 2 MTS DE ALTO",NULL
2025,"032056","PISO EN LAMINA CAL 18 * 3 MTS DE LARGO",NULL
2026,"032057","SILLA GIRATORIA WISE",NULL
2027,"032058","VENTILADOR PARED SAMURAI",NULL
2028,"032059","ARCHIVADOR 4 GAVETAS 1.32*60*48 CM",NULL
2029,"032060","MANGUERA DE RIEGO DE 1/2",NULL
2030,"032061","RACOR MANGUERA",NULL
2031,"032062","ABRAZADERA CREMALLERA",NULL
2032,"032063","PISTOLA PARA JARDIN",NULL
2033,"032064","SILLAS OPERATIVAS TRIPOLI",NULL
2034,"032065","DISPENSADOR DE AGUA CON FILTRO",NULL
2035,"032066","VENTILADOR DE PISO TURBO",NULL
2036,"032067","ESCRITORIO ARTIS COLOR CARAMELO",NULL
2037,"033001","COMPUTADOR SAT 2000 P3/650 MHZ 17 GB",NULL
2038,"033002","COMPUTADOR P4 DD60 1500 MHZ",NULL
2039,"033003","COMPUTADOR P4/1400 MHZ",NULL
2040,"033004","COMPUTADOR AMD 200 MHZ DD6 GB",NULL
2041,"033005","IMPRESORA HP 840C",NULL
2042,"033006","IMPRESORA EPSON STYLUS 1520",NULL
2043,"033007","UNIDAD ZIP DRIVE 1OO MD EXTERNO",NULL
2044,"033008","MAQUINA DE ESCRIBIR PANASONIC",NULL
2045,"033009","REGULADOR PEI DE 1000 W",NULL
2046,"033010","REGULADOR ARTELECTRO 1000 W",NULL
2047,"033011","REGULADOR ATRONIC 1000 W",NULL
2048,"033012","REGULADOR NEW LINE 1000 W",NULL
2049,"033013","PLANTA TELEFONICA PANASONIC 308",NULL
2050,"033014","VENTILADOR UNIVERSAL 3*1",NULL
2051,"033015","CAFETERA ELECTRICA OSTER",NULL
2052,"033016","REGULADOR ENERGEX 1000W",NULL
2053,"033017","COMPUTADOR INTEL/900 MHZ DD40",NULL
2054,"033018","LICENCIA PROGRAMA SIRIUS",NULL
2055,"033019","NEVERA Y DISPENSADOR DE AGUA ABBA",NULL
2056,"033020","FAX PANASONIC KXF 500",NULL
2057,"033021","IMPRESORA EPSON FX 1050",NULL
2058,"033022","TELEFONOS PANASONIC KX-T3",NULL
2059,"033023","TELEFONO GENERAL R/9230",NULL
2060,"033024","COMPUTADOR INTEL P.IV/1700/256MB/DD80GB",NULL
2061,"033025","COMPUTADOR INTEL P.IV 2000/256MB/DD 80GB",NULL
2062,"033026","LICENCIA WINDOWS XP PRO/OFFICE XP SMALL",NULL
2063,"033027","DISCO DURO 80 GB EXTERNO",NULL
2064,"033028","IMPRESORA HP OFFICE JET-V-40",NULL
2065,"033029","ESTABILIZADOR 1000W TECNOSISTEM",NULL
2066,"033030","REGULADOR 1000W PROPC1000",NULL
2067,"033031","COMPUTADOR P4 D.D.80 GB 800 MHZ",NULL
2068,"033032","COMPUTADOR DELUXE D.D.160GB",NULL
2069,"033033","COMPUTADOR 3000 AMD D.D250 GB",NULL
2070,"033034","IMPRESORA EPSON CX5800F",NULL
2071,"033035","ESTABILIZADOR 1000W MAGON",NULL
2072,"033036","MULTITOMA 6 PUESTOS",NULL
2073,"033037","IMPRESORA HP LASERJET M2727",NULL
2074,"033038","COMPUTADOR ACER AST 690  D.D 250MG",NULL
2075,"033039","ESTIBILIZADOR 1000W E Y R",NULL
2076,"033040","INTEL Q8200 QUAD D.D.500GB  DDR2 4 GB BOARD INTEL",NULL
2077,"033041","TELEFONO INALAMBRICO KX-TG3521",NULL
2078,"033042","COMPUTADOR PORTATIL LENOVO G450",NULL
2079,"033043","DISCO DURO EXTERNO 500 GB",NULL
2080,"033044","REGULADOR DE VOLTAJE 1000W NICOMAR",NULL
2081,"033045","REGULADOR POWER 1000W",NULL
2082,"033046","INTEL CORE D.D. 1500 GB/RAM 8",NULL
2083,"033047","WIN PRO 7 64 BIT SPANISH",NULL
2084,"033048","OFFICE HOGAR 2010 32 BIT *64 SPANISH",NULL
2085,"033049","LICENCIA OFFICE 2010",NULL
2086,"033050","LICENCIA WINDOWS SEVEN 64 BITS",NULL
2087,"033051","PLANTA TELEFONICA PANASONIC 824",NULL
2088,"033052","TERMI NAL DE OPERADORA KXT7730",NULL
2089,"033053","FOTOCOPIADORA TOSHIBA MOD 282",NULL
2090,"033054","UPS POWER BACK DE 1000W",NULL
2091,"033055","ESTABILIZADOR NEW LINE 2000W",NULL
2092,"033056","INTEL CORE 1 TRGB 64 BITS 2600 CPU",NULL
2093,"033057","IMPRESORA HP PRINTER LASERJET P1102W",NULL
2094,"033058","COMPUTADOR INTEL CORE I7 1 THERA",NULL
2095,"033059","COMPUTADOR INTEL CORE I7 1 THERA",NULL
2096,"033060","CAMARA DIGITAL FUJIFILM",NULL
2097,"033061","SONY VAIO INTEL CORE I5 640 DD 4 GB",NULL
2098,"033062","MEMORIA USB 2 TERAS",NULL
2099,"033063","IMPRESORA HP M1212",NULL
2100,"033064","IMPRESORA EPSON WF630",NULL
2101,"033065","ROUTER TPLINK /ANTENA TPLINK",NULL
2102,"033066","IMPRESORA EPSON L555",NULL
2103,"033067","CAMARA CANON SX 510 HS",NULL
2104,"033068","INTEL COREI7 D.D 1TB",NULL
254,"033069","LUBRICANTE WP-40",NULL
2105,"033070","IMPRESORA LASER HP M130FW",NULL
2106,"033071","COMPUTADOR INTEL CORE I7 SEPT GENERACION",NULL
2107,"033072","LICENCIA WINDOWS PROFESIONAL",NULL
2108,"033073","LICENCIA OFFICE 2016",NULL
2109,"033074","ROUTER ASUS RT-AC500 DE 1000MB",NULL
2110,"033075","COMPUTADOR INTEL CORE I7 7MA GEN 4 TERAS",NULL
2111,"033076","COMPUTADOR INTER CORE I7 77OO",NULL
2112,"033077","MEMORIA RAM DDR4 16 GHZ",NULL
2113,"033078","DISCO DURO SOLIDO 512 GB",NULL
2114,"033079","CABLE HDMI DE 108 MTS",NULL
2115,"033080","MONITOR LG DE 19.5 LED",NULL
2116,"033081","UPS CDP-R UPR1008  1000VA 500W",NULL
2125,"1","CABLE ALUMINIO NO.8 (USADO)",NULL
2117,"102390","PEGALISTO *25 KG",NULL
2236,"12002","TAPA DE CONCRETO  PEQUEÑA 30X30",NULL
2233,"12003","TAPA CONCRETO 40*40",NULL
2235,"12005","CANASTILLA FUNDIDA GRANDE",NULL
2134,"13077","REFLECTOR LED DE 100W 6500K",NULL
2145,"13078","LUMINARIA LED 120W RALED II",NULL
2146,"13079","LUMINARIA LED 83W RALED II",NULL
2159,"13080","LUMINARIA MICROLED DE 40W",458034.00
2220,"13082","REFLECTOR SYLVEO PRO 400",2103360.00
2173,"13083","REFLECTOR LED SYLVEO 200W",NULL
2183,"13085","FAROL CARTAGENA 55W",NULL
2213,"13087","LUMINARIA RALED I 37W",1135260.00
2217,"13088","LUM. LED STREET LIGTH ZD216 40W",473162.00
2218,"13089","LUM. SLCS GDS 63W",1138118.00
2234,"13091","LUMINARIA MICROLED II 85W SMD",NULL
2225,"13094","LUMINARIA RALED III - 140 - 5000K",2697730.00
2222,"13095","REFLECTOR SYLFLOOD 200W",901626.00
2231,"13096","LUMINARIA LED SPRING 45W NW ",NULL
2129,"17050","INTERRUPTOR INDUSTRIAL 3*50 AMP DRX125",NULL
2199,"17060","TIMER PROGRAMABLE 110V",NULL
2214,"19000","VARILLA CHIPA 1/4",NULL
2219,"19007","VARILLA 3/8 * 12MTS",NULL
2228,"19008","VARILLA 1/4"" * 6 MTS",NULL
2127,"20050","CAJA DE CONCRETO 25*25 CMS",NULL
2144,"20051","CAJAS DE PASO ALUMINIO 17X17X9 CMS",NULL
2230,"22900","POSTE METALICO POLIGONAL 10MTS EMBONADO ",NULL
2223,"22901","POSTE MET.12MTS 6""X3M, 4""X6M, 3""X2M BRAZO DOBLE P",NULL
2193,"23026","PERCHA PESADA 2 PUESTOS ",NULL
2210,"23288","AISLADOR RETENSION POLIMERICO 34.5KV",NULL
2211,"23290","GRAPA SUSPENSION 2/0",NULL
386,"23393","POSTE GALV 3.50MT",NULL
2133,"23394","TAPAS EN LAMINA DE 12 CM*18 CM CON EMPAQUE ",NULL
2132,"23395","PARILLA + MARCO 0.60*0.60 CMS ANG. 3*3*1/4",NULL
2135,"23396","BASES PARA POSTE +ACOPLE CAL.1/4´´",NULL
2151,"23397","POSTE GALV. DE 9 MTS BRAZO DOBLE",NULL
2141,"23398","SIKA BOOM 300 ML",NULL
2136,"23399","POSTE GALV. DE 4""*9 MTS+CRUCETA",NULL
2169,"23402","POSTE DE CONCRETO 16 M X1050 KG",NULL
2167,"23404","POSTE CONCRETO 10X510 KG",NULL
2168,"23405","POSTE CONCRETO 10X1050 KG",NULL
2172,"23406","POSTE GALV.DE 6"" 4"" 2"" X 10 MTS + CRUCETA",NULL
2181,"23407","POSTE GALV. 8MTS + CRUCETA ",NULL
2194,"23408","GUAYA DE ACERO 5/16",NULL
2190,"23409","PLATINA DE 1* 3/16",NULL
2212,"23411","CAJA MET.35*25*17 CMS INTEMPERIE",NULL
2227,"23412","POSTE MET. CONICO OCTOGONAL DE 8M CARGA 150 KG,",1544571.00
2207,"24998","CANASTILLA CIMENTACION DE 1/2*60CM",99097.00
2119,"25153","TORNILLO DRYWALL 8*1.1/4 *10 UNIS",NULL
2232,"25154","ARANDELAS",NULL
2208,"26031","CRUCETA GALV. 3*3*1/4*2.40 MTS COD 26",NULL
2209,"26032","DIAGONAL EN ANG 2*2*3/16*2 MTS COD 26",NULL
2221,"26033","LUMINARIA DJK COD-26",NULL
43,"26061","ALAMBRE DE ALUMINIO #8 (CODIGO 26 )",NULL
41,"26064","LUMINARIA SODIO DE 70W (CODIGO 26)",NULL
2120,"26185","REFLETOR ACROLED DE 35W(COD-26)",NULL
2121,"26186","CARCASA VENUS E40 (COD-26)",NULL
2122,"26187","POSTE MET DE 5 MTS COD-26",NULL
2124,"26189","BOMBILLO AHORRADOR 85W COD-26",NULL
2126,"26190","BRAZO GALV.DE 1.1/4*2.00 MT COD-26",NULL
2128,"26191","LUMINARIA VEGALED DE 40W (COD-26)",NULL
2131,"26192","DIAGONAL DE 0.68 CMS (COD-26)",NULL
2140,"26193","BRAZO GALV. DE 1.1/4*2.50 MTS COD-26",NULL
2137,"26194","CABLE ENCAUCHETADO 3*12 (COD-26)",NULL
2139,"26195","TUBO EMT DE 1/2*3 MTS (COD-26)",NULL
2148,"26196","CARCAZA FAROL COLONIAL (COD-26) ",NULL
2149,"26197","VARILLA ENCHAQUETADA 5/8*/2.40 MTS (COD-26)",NULL
2163,"26198","LUMINARIA HC METALAR 250W (COD-26)",NULL
2164,"26199","POSTE GALV. DE 12 MTS BRAZO DOBLE (COD-26)",NULL
2174,"26200","CARCAZA REFLECTOR TITAN MH 250W COD 26",NULL
2180,"26202","CABLE TELEFONICO DROP 2*18(COD-26)",NULL
2184,"26203","LUMINARIA DELTALED DE 64W (COD-26)",NULL
2185,"26204","DRIVER 150W A 700 MA (COD-26)",NULL
2186,"26205","POSTE GALV. DE 12 MTS BRAZO SENCILLO (COD-26) ",NULL
2187,"26206","POSTE GALV.12 MTS BRAZO DOBLE (COD-26)",NULL
2188,"26207","LUMINARIA DELTALED 120W (COD-26) ",NULL
2189,"26208","LUMINARIA SEPIALED DE 83W (COD-26)",NULL
2198,"26210","LUMINARIA DELTALED DE 84W (COD-26)",NULL
2191,"26212","CONECTOR COPERWELD 5/8 (COD-26)",NULL
2197,"26213","CABLE 3*16 COD-26",NULL
2118,"262149","CONECTOR PERFORACION P2X95",NULL
2200,"26254","LUMINARIA SEPIALED 41W (COD-26)",NULL
2206,"26888","POSTE BRAZO SENCILLO + FLANCHE 8 MTS COD 26",NULL
2142,"27001","DRIVER OT 50W 700 MA",NULL
2143,"27002","DPS CAB 149 UC 275 VRMS 10 KA",NULL
2165,"27003","DRIVER OT 50W 787 MA",NULL
2177,"27005","DRIVER 40W 1050 MA",NULL
2175,"27006","DRIVER 40W 775 MA",NULL
2176,"27008","DRIVER 100W 900 MA",NULL
2170,"27009","DRIVER 150W 700 MA ",NULL
2179,"27011","DRIVER 75W 1550MA PROG A 1380 MA",NULL
2216,"27013","DRIVER 150W 1750MA PROG A 1050 MA",NULL
2150,"4052","CABLE TELEFÓNICO DROP 2*18 ",NULL
2229,"4054","CABLE ENCAUCHETADO 3*12 COBRIZADO",NULL
2178,"4056","CABLE ENCAUCHETADO 3*16 REF 10035990",NULL
2138,"6015","BRAZO GALV. DE 1.1/4*.70 CMS +FLANCHE ",NULL
2182,"9019","KIT ANCLAJE,COLLARIN,ESPARRAGOS SOPORTE",NULL
0,NULL,"INDEFINIDO",NULL
